Faction,Race,Class,Level,Count
Horde,Blood Elf,Rogue,63,22
Horde,Blood Elf,Rogue,64,18
Horde,Blood Elf,Rogue,65,24
Horde,Blood Elf,Rogue,66,26
Horde,Blood Elf,Rogue,67,25
Horde,Blood Elf,Rogue,68,24
Horde,Blood Elf,Rogue,69,17
Horde,Blood Elf,Rogue,70,61
Horde,Blood Elf,Rogue,71,21
Horde,Blood Elf,Rogue,72,23
Horde,Blood Elf,Rogue,73,14
Horde,Blood Elf,Rogue,74,24
Horde,Blood Elf,Rogue,75,32
Horde,Blood Elf,Rogue,76,16
Horde,Blood Elf,Rogue,77,16
Horde,Blood Elf,Rogue,78,15
Horde,Blood Elf,Rogue,79,17
Horde,Blood Elf,Rogue,80,75
Horde,Blood Elf,Rogue,81,56
Horde,Blood Elf,Rogue,82,41
Horde,Blood Elf,Rogue,83,61
Horde,Blood Elf,Rogue,84,54
Horde,Blood Elf,Rogue,85,571
Horde,Blood Elf,Rogue,86,263
Horde,Blood Elf,Rogue,87,219
Horde,Blood Elf,Rogue,88,159
Horde,Blood Elf,Rogue,89,163
Horde,Blood Elf,Rogue,90,2075
Horde,Blood Elf,Warlock,11,83
Horde,Blood Elf,Warlock,12,53
Horde,Blood Elf,Warlock,13,73
Horde,Blood Elf,Warlock,14,79
Horde,Blood Elf,Warlock,15,66
Horde,Blood Elf,Warlock,16,39
Horde,Blood Elf,Warlock,17,49
Horde,Blood Elf,Warlock,18,32
Horde,Blood Elf,Warlock,19,63
Horde,Blood Elf,Warlock,20,87
Horde,Blood Elf,Warlock,21,54
Horde,Blood Elf,Warlock,22,41
Horde,Blood Elf,Warlock,23,27
Horde,Blood Elf,Warlock,24,32
Horde,Blood Elf,Warlock,25,36
Horde,Blood Elf,Warlock,26,47
Horde,Blood Elf,Warlock,27,34
Horde,Blood Elf,Warlock,28,22
Horde,Blood Elf,Warlock,29,31
Horde,Blood Elf,Warlock,30,34
Horde,Blood Elf,Warlock,31,36
Horde,Blood Elf,Warlock,32,35
Horde,Blood Elf,Warlock,33,33
Horde,Blood Elf,Warlock,34,32
Horde,Blood Elf,Warlock,35,27
Horde,Blood Elf,Warlock,36,26
Horde,Blood Elf,Warlock,37,37
Horde,Blood Elf,Warlock,38,32
Horde,Blood Elf,Warlock,39,26
Horde,Blood Elf,Warlock,40,32
Horde,Blood Elf,Warlock,41,31
Horde,Blood Elf,Warlock,42,37
Horde,Blood Elf,Warlock,43,42
Horde,Blood Elf,Warlock,44,38
Horde,Blood Elf,Warlock,45,34
Horde,Blood Elf,Warlock,46,24
Horde,Blood Elf,Warlock,47,30
Horde,Blood Elf,Warlock,48,23
Horde,Blood Elf,Warlock,49,22
Horde,Blood Elf,Warlock,50,24
Horde,Blood Elf,Warlock,51,30
Horde,Blood Elf,Warlock,52,32
Horde,Blood Elf,Warlock,53,24
Horde,Blood Elf,Warlock,54,27
Horde,Blood Elf,Warlock,55,32
Horde,Blood Elf,Warlock,56,24
Horde,Blood Elf,Warlock,57,44
Horde,Blood Elf,Warlock,58,22
Horde,Blood Elf,Warlock,59,14
Horde,Blood Elf,Warlock,60,31
Horde,Blood Elf,Warlock,61,25
Horde,Blood Elf,Warlock,62,30
Horde,Blood Elf,Warlock,63,36
Horde,Blood Elf,Warlock,64,28
Horde,Blood Elf,Warlock,65,30
Horde,Blood Elf,Warlock,66,33
Horde,Blood Elf,Warlock,67,44
Horde,Blood Elf,Warlock,68,27
Horde,Blood Elf,Warlock,69,22
Horde,Blood Elf,Warlock,70,51
Horde,Blood Elf,Warlock,71,40
Horde,Blood Elf,Warlock,72,30
Horde,Blood Elf,Warlock,73,28
Horde,Blood Elf,Warlock,74,29
Horde,Blood Elf,Warlock,75,37
Horde,Blood Elf,Warlock,76,35
Horde,Blood Elf,Warlock,77,27
Horde,Blood Elf,Warlock,78,32
Horde,Blood Elf,Warlock,79,26
Horde,Blood Elf,Warlock,80,105
Horde,Blood Elf,Warlock,81,62
Horde,Blood Elf,Warlock,82,63
Horde,Blood Elf,Warlock,83,70
Horde,Blood Elf,Warlock,84,65
Horde,Blood Elf,Warlock,85,581
Horde,Blood Elf,Warlock,86,282
Horde,Blood Elf,Warlock,87,250
Horde,Blood Elf,Warlock,88,252
Horde,Blood Elf,Warlock,89,172
Horde,Blood Elf,Warlock,90,2990
Horde,Blood Elf,Warrior,11,30
Horde,Blood Elf,Warrior,12,31
Horde,Blood Elf,Warrior,13,37
Horde,Blood Elf,Warrior,14,42
Horde,Blood Elf,Warrior,15,26
Horde,Blood Elf,Warrior,16,17
Horde,Blood Elf,Warrior,17,23
Horde,Blood Elf,Warrior,18,29
Horde,Blood Elf,Warrior,19,22
Horde,Blood Elf,Warrior,20,66
Horde,Blood Elf,Warrior,21,26
Horde,Blood Elf,Warrior,22,20
Horde,Blood Elf,Warrior,23,14
Horde,Blood Elf,Warrior,24,14
Horde,Blood Elf,Warrior,25,20
Horde,Blood Elf,Warrior,26,17
Horde,Blood Elf,Warrior,27,18
Horde,Blood Elf,Warrior,28,16
Horde,Blood Elf,Warrior,29,14
Horde,Blood Elf,Warrior,30,16
Horde,Blood Elf,Warrior,31,10
Horde,Blood Elf,Warrior,32,12
Horde,Blood Elf,Warrior,33,12
Horde,Blood Elf,Warrior,34,13
Horde,Blood Elf,Warrior,35,14
Horde,Blood Elf,Warrior,36,12
Horde,Blood Elf,Warrior,37,14
Horde,Blood Elf,Warrior,38,12
Horde,Blood Elf,Warrior,39,14
Horde,Blood Elf,Warrior,40,24
Horde,Blood Elf,Warrior,41,16
Horde,Blood Elf,Warrior,42,13
Horde,Blood Elf,Warrior,43,18
Horde,Blood Elf,Warrior,44,13
Horde,Blood Elf,Warrior,45,22
Horde,Blood Elf,Warrior,46,14
Horde,Blood Elf,Warrior,47,14
Horde,Blood Elf,Warrior,48,12
Horde,Blood Elf,Warrior,49,10
Horde,Blood Elf,Warrior,50,20
Horde,Blood Elf,Warrior,51,11
Horde,Blood Elf,Warrior,52,15
Horde,Blood Elf,Warrior,53,9
Horde,Blood Elf,Warrior,54,11
Horde,Blood Elf,Warrior,55,12
Horde,Blood Elf,Warrior,56,15
Horde,Blood Elf,Warrior,57,9
Horde,Blood Elf,Warrior,58,5
Horde,Blood Elf,Warrior,59,5
Horde,Blood Elf,Warrior,60,27
Horde,Blood Elf,Warrior,61,14
Horde,Blood Elf,Warrior,62,14
Horde,Blood Elf,Warrior,63,16
Horde,Blood Elf,Warrior,64,14
Horde,Blood Elf,Warrior,65,18
Horde,Blood Elf,Warrior,66,17
Horde,Blood Elf,Warrior,67,15
Horde,Blood Elf,Warrior,68,18
Horde,Blood Elf,Warrior,69,13
Horde,Blood Elf,Warrior,70,30
Horde,Blood Elf,Warrior,71,18
Horde,Blood Elf,Warrior,72,18
Horde,Blood Elf,Warrior,73,12
Horde,Blood Elf,Warrior,74,9
Horde,Blood Elf,Warrior,75,15
Horde,Blood Elf,Warrior,76,16
Horde,Blood Elf,Warrior,77,15
Horde,Blood Elf,Warrior,78,12
Horde,Blood Elf,Warrior,79,13
Horde,Blood Elf,Warrior,80,35
Horde,Blood Elf,Warrior,81,23
Horde,Blood Elf,Warrior,82,21
Horde,Blood Elf,Warrior,83,28
Horde,Blood Elf,Warrior,84,24
Horde,Blood Elf,Warrior,85,211
Horde,Blood Elf,Warrior,86,136
Horde,Blood Elf,Warrior,87,91
Horde,Blood Elf,Warrior,88,84
Horde,Blood Elf,Warrior,89,65
Horde,Blood Elf,Warrior,90,1408
Horde,Goblin,Death Knight,55,49
Horde,Goblin,Death Knight,56,30
Horde,Goblin,Death Knight,57,30
Horde,Goblin,Death Knight,58,73
Horde,Goblin,Death Knight,59,19
Horde,Goblin,Death Knight,60,48
Horde,Goblin,Death Knight,61,28
Horde,Goblin,Death Knight,62,21
Horde,Goblin,Death Knight,63,22
Horde,Goblin,Death Knight,64,22
Horde,Goblin,Death Knight,65,18
Horde,Goblin,Death Knight,66,14
Horde,Goblin,Death Knight,67,19
Horde,Goblin,Death Knight,68,15
Horde,Goblin,Death Knight,69,14
Horde,Goblin,Death Knight,70,26
Horde,Goblin,Death Knight,71,20
Horde,Goblin,Death Knight,72,15
Horde,Goblin,Death Knight,73,10
Horde,Goblin,Death Knight,74,12
Horde,Goblin,Death Knight,75,18
Horde,Goblin,Death Knight,76,6
Horde,Goblin,Death Knight,77,14
Horde,Goblin,Death Knight,78,12
Horde,Goblin,Death Knight,79,8
Horde,Goblin,Death Knight,80,39
Horde,Goblin,Death Knight,81,21
Horde,Goblin,Death Knight,82,22
Horde,Goblin,Death Knight,83,19
Horde,Goblin,Death Knight,84,20
Horde,Goblin,Death Knight,85,209
Horde,Goblin,Death Knight,86,67
Horde,Goblin,Death Knight,87,90
Horde,Goblin,Death Knight,88,86
Horde,Goblin,Death Knight,89,52
Horde,Goblin,Death Knight,90,1132
Horde,Goblin,Hunter,11,23
Horde,Goblin,Hunter,12,38
Horde,Goblin,Hunter,13,33
Horde,Goblin,Hunter,14,23
Horde,Goblin,Hunter,15,23
Horde,Goblin,Hunter,16,13
Horde,Goblin,Hunter,17,10
Horde,Goblin,Hunter,18,14
Horde,Goblin,Hunter,19,17
Horde,Goblin,Hunter,20,27
Horde,Goblin,Hunter,21,20
Horde,Goblin,Hunter,22,10
Horde,Goblin,Hunter,23,12
Horde,Goblin,Hunter,24,6
Horde,Goblin,Hunter,25,10
Horde,Goblin,Hunter,26,11
Horde,Goblin,Hunter,27,6
Horde,Goblin,Hunter,28,12
Horde,Goblin,Hunter,29,11
Horde,Goblin,Hunter,30,9
Horde,Goblin,Hunter,31,8
Horde,Goblin,Hunter,32,3
Horde,Goblin,Hunter,33,7
Horde,Goblin,Hunter,34,5
Horde,Goblin,Hunter,35,9
Horde,Goblin,Hunter,36,9
Horde,Goblin,Hunter,37,2
Horde,Goblin,Hunter,38,5
Horde,Goblin,Hunter,39,5
Horde,Goblin,Hunter,40,13
Horde,Goblin,Hunter,41,7
Horde,Goblin,Hunter,42,7
Horde,Goblin,Hunter,43,10
Horde,Goblin,Hunter,44,13
Horde,Goblin,Hunter,45,16
Horde,Goblin,Hunter,46,7
Horde,Goblin,Hunter,47,6
Horde,Goblin,Hunter,48,5
Horde,Goblin,Hunter,49,6
Horde,Goblin,Hunter,50,10
Horde,Goblin,Hunter,51,3
Horde,Goblin,Hunter,52,5
Horde,Goblin,Hunter,53,9
Horde,Goblin,Hunter,54,5
Horde,Goblin,Hunter,55,7
Horde,Goblin,Hunter,56,8
Horde,Goblin,Hunter,57,3
Horde,Goblin,Hunter,58,9
Horde,Goblin,Hunter,59,5
Horde,Goblin,Hunter,60,4
Horde,Goblin,Hunter,61,6
Horde,Goblin,Hunter,62,9
Horde,Goblin,Hunter,63,11
Horde,Goblin,Hunter,64,9
Horde,Goblin,Hunter,65,8
Horde,Goblin,Hunter,66,4
Horde,Goblin,Hunter,67,8
Horde,Goblin,Hunter,68,12
Horde,Goblin,Hunter,69,7
Horde,Goblin,Hunter,70,16
Horde,Goblin,Hunter,71,9
Horde,Goblin,Hunter,72,5
Horde,Goblin,Hunter,73,9
Horde,Goblin,Hunter,74,9
Horde,Goblin,Hunter,75,7
Horde,Goblin,Hunter,76,6
Horde,Goblin,Hunter,77,5
Horde,Goblin,Hunter,78,8
Horde,Goblin,Hunter,79,6
Horde,Goblin,Hunter,80,17
Horde,Goblin,Hunter,81,20
Horde,Goblin,Hunter,82,22
Horde,Goblin,Hunter,83,19
Horde,Goblin,Hunter,84,10
Horde,Goblin,Hunter,85,220
Horde,Goblin,Hunter,86,90
Horde,Goblin,Hunter,87,98
Horde,Goblin,Hunter,88,82
Horde,Goblin,Hunter,89,66
Horde,Goblin,Hunter,90,1006
Horde,Goblin,Mage,11,20
Horde,Goblin,Mage,12,28
Horde,Goblin,Mage,13,13
Horde,Goblin,Mage,14,14
Horde,Goblin,Mage,15,7
Horde,Goblin,Mage,16,10
Horde,Goblin,Mage,17,13
Horde,Goblin,Mage,18,8
Horde,Goblin,Mage,19,13
Horde,Goblin,Mage,20,15
Horde,Goblin,Mage,21,5
Horde,Goblin,Mage,22,6
Horde,Goblin,Mage,23,14
Horde,Goblin,Mage,24,11
Horde,Goblin,Mage,25,12
Horde,Goblin,Mage,26,9
Horde,Goblin,Mage,27,8
Horde,Goblin,Mage,28,9
Horde,Goblin,Mage,29,8
Horde,Goblin,Mage,30,9
Horde,Goblin,Mage,31,4
Horde,Goblin,Mage,32,9
Horde,Goblin,Mage,33,10
Horde,Goblin,Mage,34,8
Horde,Goblin,Mage,35,7
Horde,Goblin,Mage,36,7
Horde,Goblin,Mage,37,4
Horde,Goblin,Mage,38,1
Horde,Goblin,Mage,39,5
Horde,Goblin,Mage,40,6
Horde,Goblin,Mage,41,3
Horde,Goblin,Mage,42,9
Horde,Goblin,Mage,43,7
Horde,Goblin,Mage,44,8
Horde,Goblin,Mage,45,5
Horde,Goblin,Mage,46,6
Horde,Goblin,Mage,47,10
Horde,Goblin,Mage,48,2
Horde,Goblin,Mage,49,6
Horde,Goblin,Mage,50,3
Horde,Goblin,Mage,51,5
Horde,Goblin,Mage,52,6
Horde,Goblin,Mage,53,2
Horde,Goblin,Mage,54,4
Horde,Goblin,Mage,55,8
Horde,Goblin,Mage,56,5
Horde,Goblin,Mage,57,3
Horde,Goblin,Mage,58,4
Horde,Goblin,Mage,60,5
Horde,Goblin,Mage,61,3
Horde,Goblin,Mage,62,1
Horde,Goblin,Mage,63,9
Horde,Goblin,Mage,64,8
Horde,Goblin,Mage,65,10
Horde,Goblin,Mage,66,4
Horde,Goblin,Mage,67,6
Horde,Goblin,Mage,68,9
Horde,Goblin,Mage,69,6
Horde,Goblin,Mage,70,14
Horde,Goblin,Mage,71,9
Horde,Goblin,Mage,72,13
Horde,Goblin,Mage,73,8
Horde,Goblin,Mage,74,11
Horde,Goblin,Mage,75,10
Horde,Goblin,Mage,76,4
Horde,Goblin,Mage,77,8
Horde,Goblin,Mage,78,11
Horde,Goblin,Mage,79,7
Horde,Goblin,Mage,80,18
Horde,Goblin,Mage,81,29
Horde,Goblin,Mage,82,13
Horde,Goblin,Mage,83,14
Horde,Goblin,Mage,84,22
Horde,Goblin,Mage,85,347
Horde,Goblin,Mage,86,183
Horde,Goblin,Mage,87,139
Horde,Goblin,Mage,88,133
Horde,Goblin,Mage,89,81
Horde,Goblin,Mage,90,1525
Horde,Goblin,Priest,11,18
Horde,Goblin,Priest,12,21
Horde,Goblin,Priest,13,21
Horde,Goblin,Priest,14,16
Horde,Goblin,Priest,15,8
Horde,Goblin,Priest,16,4
Horde,Goblin,Priest,17,9
Horde,Goblin,Priest,18,14
Horde,Goblin,Priest,19,11
Horde,Goblin,Priest,20,24
Horde,Goblin,Priest,21,8
Horde,Goblin,Priest,22,8
Horde,Goblin,Priest,23,12
Horde,Goblin,Priest,24,13
Horde,Goblin,Priest,25,6
Horde,Goblin,Priest,26,5
Horde,Goblin,Priest,27,4
Horde,Goblin,Priest,28,7
Horde,Goblin,Priest,29,12
Horde,Goblin,Priest,30,8
Horde,Goblin,Priest,31,11
Horde,Goblin,Priest,32,4
Horde,Goblin,Priest,33,5
Horde,Goblin,Priest,34,12
Horde,Goblin,Priest,35,11
Horde,Goblin,Priest,36,4
Horde,Goblin,Priest,37,10
Horde,Goblin,Priest,38,4
Horde,Goblin,Priest,39,5
Horde,Goblin,Priest,40,8
Horde,Goblin,Priest,41,3
Horde,Goblin,Priest,42,11
Horde,Goblin,Priest,43,10
Horde,Goblin,Priest,44,6
Horde,Goblin,Priest,45,5
Horde,Goblin,Priest,46,7
Horde,Goblin,Priest,47,11
Horde,Goblin,Priest,48,3
Horde,Goblin,Priest,49,6
Horde,Goblin,Priest,50,11
Horde,Goblin,Priest,51,7
Horde,Goblin,Priest,52,6
Horde,Goblin,Priest,53,2
Horde,Goblin,Priest,54,4
Horde,Goblin,Priest,55,7
Horde,Goblin,Priest,56,7
Horde,Goblin,Priest,57,10
Horde,Goblin,Priest,58,5
Horde,Goblin,Priest,59,2
Horde,Goblin,Priest,60,6
Horde,Goblin,Priest,61,7
Horde,Goblin,Priest,62,9
Horde,Goblin,Priest,63,6
Horde,Goblin,Priest,64,8
Horde,Goblin,Priest,65,4
Horde,Goblin,Priest,66,4
Horde,Goblin,Priest,67,11
Horde,Goblin,Priest,68,15
Horde,Goblin,Priest,69,10
Horde,Goblin,Priest,70,17
Horde,Goblin,Priest,71,10
Horde,Goblin,Priest,72,9
Horde,Goblin,Priest,73,3
Horde,Goblin,Priest,74,11
Horde,Goblin,Priest,75,6
Horde,Goblin,Priest,76,13
Horde,Goblin,Priest,77,12
Horde,Goblin,Priest,78,8
Horde,Goblin,Priest,79,8
Horde,Goblin,Priest,80,11
Horde,Goblin,Priest,81,18
Horde,Goblin,Priest,82,22
Horde,Goblin,Priest,83,22
Horde,Goblin,Priest,84,22
Horde,Goblin,Priest,85,241
Horde,Goblin,Priest,86,119
Horde,Goblin,Priest,87,95
Horde,Goblin,Priest,88,91
Horde,Goblin,Priest,89,77
Horde,Goblin,Priest,90,1706
Horde,Goblin,Rogue,11,45
Horde,Goblin,Rogue,12,48
Horde,Goblin,Rogue,13,28
Horde,Goblin,Rogue,14,20
Horde,Goblin,Rogue,15,21
Horde,Goblin,Rogue,16,17
Horde,Goblin,Rogue,17,15
Horde,Goblin,Rogue,18,15
Horde,Goblin,Rogue,19,20
Horde,Goblin,Rogue,20,33
Horde,Goblin,Rogue,21,11
Horde,Goblin,Rogue,22,20
Horde,Goblin,Rogue,23,20
Horde,Goblin,Rogue,24,22
Horde,Goblin,Rogue,25,15
Horde,Goblin,Rogue,26,12
Horde,Goblin,Rogue,27,7
Horde,Goblin,Rogue,28,11
Horde,Goblin,Rogue,29,7
Horde,Goblin,Rogue,30,9
Horde,Goblin,Rogue,31,6
Horde,Goblin,Rogue,32,15
Horde,Goblin,Rogue,33,8
Horde,Goblin,Rogue,34,7
Horde,Goblin,Rogue,35,15
Horde,Goblin,Rogue,36,11
Horde,Goblin,Rogue,37,11
Horde,Goblin,Rogue,38,10
Horde,Goblin,Rogue,39,11
Horde,Goblin,Rogue,40,16
Horde,Goblin,Rogue,41,6
Horde,Goblin,Rogue,42,13
Horde,Goblin,Rogue,43,12
Horde,Goblin,Rogue,44,6
Horde,Goblin,Rogue,45,8
Horde,Goblin,Rogue,46,4
Horde,Goblin,Rogue,47,7
Horde,Goblin,Rogue,48,4
Horde,Goblin,Rogue,49,7
Horde,Goblin,Rogue,50,11
Horde,Goblin,Rogue,51,6
Horde,Goblin,Rogue,52,10
Horde,Goblin,Rogue,53,4
Horde,Goblin,Rogue,54,7
Horde,Goblin,Rogue,55,10
Horde,Goblin,Rogue,56,8
Horde,Goblin,Rogue,57,10
Horde,Goblin,Rogue,58,9
Horde,Goblin,Rogue,59,4
Horde,Goblin,Rogue,60,14
Horde,Goblin,Rogue,61,9
Horde,Goblin,Rogue,62,6
Horde,Goblin,Rogue,63,13
Horde,Goblin,Rogue,64,8
Horde,Goblin,Rogue,65,9
Horde,Goblin,Rogue,66,11
Horde,Goblin,Rogue,67,9
Horde,Goblin,Rogue,68,14
Horde,Goblin,Rogue,69,5
Horde,Goblin,Rogue,70,17
Horde,Goblin,Rogue,71,12
Horde,Goblin,Rogue,72,8
Horde,Goblin,Rogue,73,10
Horde,Goblin,Rogue,74,12
Horde,Goblin,Rogue,75,9
Horde,Goblin,Rogue,76,7
Horde,Goblin,Rogue,77,4
Horde,Goblin,Rogue,78,8
Horde,Goblin,Rogue,79,8
Horde,Goblin,Rogue,80,27
Horde,Goblin,Rogue,81,8
Horde,Goblin,Rogue,82,21
Horde,Goblin,Rogue,83,18
Horde,Goblin,Rogue,84,21
Horde,Goblin,Rogue,85,262
Horde,Goblin,Rogue,86,118
Horde,Goblin,Rogue,87,99
Horde,Goblin,Rogue,88,66
Horde,Goblin,Rogue,89,73
Horde,Goblin,Rogue,90,916
Horde,Goblin,Shaman,11,31
Horde,Goblin,Shaman,12,30
Horde,Goblin,Shaman,13,35
Horde,Goblin,Shaman,14,17
Horde,Goblin,Shaman,15,19
Horde,Goblin,Shaman,16,12
Horde,Goblin,Shaman,17,13
Horde,Goblin,Shaman,18,12
Horde,Goblin,Shaman,19,17
Horde,Goblin,Shaman,20,44
Horde,Goblin,Shaman,21,9
Horde,Goblin,Shaman,22,15
Horde,Goblin,Shaman,23,14
Horde,Goblin,Shaman,24,18
Horde,Goblin,Shaman,25,18
Horde,Goblin,Shaman,26,6
Horde,Goblin,Shaman,27,9
Horde,Goblin,Shaman,28,10
Horde,Goblin,Shaman,29,16
Horde,Goblin,Shaman,30,12
Horde,Goblin,Shaman,31,14
Horde,Goblin,Shaman,32,11
Horde,Goblin,Shaman,33,10
Horde,Goblin,Shaman,34,9
Horde,Goblin,Shaman,35,11
Horde,Goblin,Shaman,36,7
Horde,Goblin,Shaman,37,3
Horde,Goblin,Shaman,38,9
Horde,Goblin,Shaman,39,10
Horde,Goblin,Shaman,40,8
Horde,Goblin,Shaman,41,5
Horde,Goblin,Shaman,42,10
Horde,Goblin,Shaman,43,15
Horde,Goblin,Shaman,44,12
Horde,Goblin,Shaman,45,10
Horde,Goblin,Shaman,46,16
Horde,Goblin,Shaman,47,12
Horde,Goblin,Shaman,48,12
Horde,Goblin,Shaman,49,8
Horde,Goblin,Shaman,50,14
Horde,Goblin,Shaman,51,8
Horde,Goblin,Shaman,52,12
Horde,Goblin,Shaman,53,6
Horde,Goblin,Shaman,54,15
Horde,Goblin,Shaman,55,17
Horde,Goblin,Shaman,56,7
Horde,Goblin,Shaman,57,9
Horde,Goblin,Shaman,58,4
Horde,Goblin,Shaman,59,4
Horde,Goblin,Shaman,60,10
Horde,Goblin,Shaman,61,13
Horde,Goblin,Shaman,62,2
Horde,Goblin,Shaman,63,5
Horde,Goblin,Shaman,64,9
Horde,Goblin,Shaman,65,7
Horde,Goblin,Shaman,66,10
Horde,Goblin,Shaman,67,9
Horde,Goblin,Shaman,68,21
Horde,Goblin,Shaman,69,19
Horde,Goblin,Shaman,70,23
Horde,Goblin,Shaman,71,12
Horde,Goblin,Shaman,72,17
Horde,Goblin,Shaman,73,12
Horde,Goblin,Shaman,74,11
Horde,Goblin,Shaman,75,11
Horde,Goblin,Shaman,76,3
Horde,Goblin,Shaman,77,5
Horde,Goblin,Shaman,78,9
Horde,Goblin,Shaman,79,12
Horde,Goblin,Shaman,80,37
Horde,Goblin,Shaman,81,25
Horde,Goblin,Shaman,82,22
Horde,Goblin,Shaman,83,25
Horde,Goblin,Shaman,84,29
Horde,Goblin,Shaman,85,386
Horde,Goblin,Shaman,86,185
Horde,Goblin,Shaman,87,162
Horde,Goblin,Shaman,88,146
Horde,Goblin,Shaman,89,132
Horde,Goblin,Shaman,90,2314
Horde,Goblin,Warlock,11,17
Horde,Goblin,Warlock,12,33
Horde,Goblin,Warlock,13,20
Horde,Goblin,Warlock,14,28
Horde,Goblin,Warlock,15,17
Horde,Goblin,Warlock,16,8
Horde,Goblin,Warlock,17,12
Horde,Goblin,Warlock,18,9
Horde,Goblin,Warlock,19,10
Horde,Goblin,Warlock,20,28
Horde,Goblin,Warlock,21,15
Horde,Goblin,Warlock,22,16
Horde,Goblin,Warlock,23,13
Horde,Goblin,Warlock,24,13
Horde,Goblin,Warlock,25,17
Horde,Goblin,Warlock,26,13
Horde,Goblin,Warlock,27,16
Horde,Goblin,Warlock,28,6
Horde,Goblin,Warlock,29,4
Horde,Goblin,Warlock,30,9
Horde,Goblin,Warlock,31,7
Horde,Goblin,Warlock,32,11
Horde,Goblin,Warlock,33,10
Horde,Goblin,Warlock,34,7
Horde,Goblin,Warlock,35,2
Horde,Goblin,Warlock,36,10
Horde,Goblin,Warlock,37,13
Horde,Goblin,Warlock,38,2
Horde,Goblin,Warlock,39,6
Horde,Goblin,Warlock,40,11
Horde,Goblin,Warlock,41,10
Horde,Goblin,Warlock,42,14
Horde,Goblin,Warlock,43,9
Horde,Goblin,Warlock,44,5
Horde,Goblin,Warlock,45,9
Horde,Goblin,Warlock,46,4
Horde,Goblin,Warlock,47,5
Horde,Goblin,Warlock,48,4
Horde,Goblin,Warlock,49,9
Horde,Goblin,Warlock,50,4
Horde,Goblin,Warlock,51,10
Horde,Goblin,Warlock,52,9
Horde,Goblin,Warlock,53,13
Horde,Goblin,Warlock,54,8
Horde,Goblin,Warlock,55,7
Horde,Goblin,Warlock,56,11
Horde,Goblin,Warlock,57,10
Horde,Goblin,Warlock,58,6
Horde,Goblin,Warlock,59,5
Horde,Goblin,Warlock,60,7
Horde,Goblin,Warlock,61,7
Horde,Goblin,Warlock,62,9
Horde,Goblin,Warlock,63,9
Horde,Goblin,Warlock,64,11
Horde,Goblin,Warlock,65,8
Horde,Goblin,Warlock,66,16
Horde,Goblin,Warlock,67,9
Horde,Goblin,Warlock,68,9
Horde,Goblin,Warlock,69,12
Horde,Goblin,Warlock,70,14
Horde,Goblin,Warlock,71,10
Horde,Goblin,Warlock,72,5
Horde,Goblin,Warlock,73,10
Horde,Goblin,Warlock,74,8
Horde,Goblin,Warlock,75,14
Horde,Goblin,Warlock,76,9
Horde,Goblin,Warlock,77,5
Horde,Goblin,Warlock,78,4
Horde,Goblin,Warlock,79,9
Horde,Goblin,Warlock,80,29
Horde,Goblin,Warlock,81,25
Horde,Goblin,Warlock,82,15
Horde,Goblin,Warlock,83,15
Horde,Goblin,Warlock,84,15
Horde,Goblin,Warlock,85,186
Horde,Goblin,Warlock,86,93
Horde,Goblin,Warlock,87,96
Horde,Goblin,Warlock,88,69
Horde,Goblin,Warlock,89,61
Horde,Goblin,Warlock,90,1210
Horde,Goblin,Warrior,11,9
Horde,Goblin,Warrior,12,17
Horde,Goblin,Warrior,13,14
Horde,Goblin,Warrior,14,10
Horde,Goblin,Warrior,15,5
Horde,Goblin,Warrior,16,5
Horde,Goblin,Warrior,17,10
Horde,Goblin,Warrior,18,11
Horde,Goblin,Warrior,19,9
Horde,Goblin,Warrior,20,14
Horde,Goblin,Warrior,21,3
Horde,Goblin,Warrior,22,3
Horde,Goblin,Warrior,23,5
Horde,Goblin,Warrior,24,7
Horde,Goblin,Warrior,25,6
Horde,Goblin,Warrior,26,4
Horde,Goblin,Warrior,27,5
Horde,Goblin,Warrior,28,4
Horde,Goblin,Warrior,29,1
Horde,Goblin,Warrior,30,3
Horde,Goblin,Warrior,31,5
Horde,Goblin,Warrior,32,7
Horde,Goblin,Warrior,33,4
Horde,Goblin,Warrior,34,2
Horde,Goblin,Warrior,35,5
Horde,Goblin,Warrior,36,4
Horde,Goblin,Warrior,37,3
Horde,Goblin,Warrior,38,9
Horde,Goblin,Warrior,39,1
Horde,Goblin,Warrior,40,6
Horde,Goblin,Warrior,41,6
Horde,Goblin,Warrior,42,2
Horde,Goblin,Warrior,43,12
Horde,Goblin,Warrior,44,5
Horde,Goblin,Warrior,45,5
Horde,Goblin,Warrior,46,5
Horde,Goblin,Warrior,47,4
Horde,Goblin,Warrior,48,2
Horde,Goblin,Warrior,49,3
Horde,Goblin,Warrior,50,3
Horde,Goblin,Warrior,51,3
Horde,Goblin,Warrior,52,6
Horde,Goblin,Warrior,53,4
Horde,Goblin,Warrior,54,6
Horde,Goblin,Warrior,55,4
Horde,Goblin,Warrior,56,4
Horde,Goblin,Warrior,57,10
Horde,Goblin,Warrior,58,3
Horde,Goblin,Warrior,59,4
Horde,Goblin,Warrior,60,5
Horde,Goblin,Warrior,61,8
Horde,Goblin,Warrior,62,5
Horde,Goblin,Warrior,63,7
Horde,Goblin,Warrior,64,3
Horde,Goblin,Warrior,65,4
Horde,Goblin,Warrior,66,6
Horde,Goblin,Warrior,67,9
Horde,Goblin,Warrior,68,4
Horde,Goblin,Warrior,69,5
